event_id,company_ticker,company_name,sector_gics,impact_channel,quarter,mention_text,mention_sentiment,management_action_described,revenue_delta_pct,cogs_delta_pct,operating_income_delta_pct,capex_delta_pct,car_1_5,car_1_30,source,confidence,labeled_by,human_reviewed,notes
ukraine_grain_crisis_2022,UFPI,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0345,-0.1374,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
japan_korea_trade_dispute_2019,UGP,,10,procurement_supply_chain,,,0.1,,,,,,0.0855,-0.1829,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
xinjiang_cotton_ban_2021,UGP,,10,procurement_supply_chain,,,0.1,,,,,,0.0946,0.1003,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
eu_china_ev_tariff_2024,UGP,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0269,-0.0073,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
ukraine_grain_crisis_2022,UGP,,10,procurement_supply_chain,,,0.1,,,,,,0.0586,-0.0883,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
china_tech_crackdown_2021,UHS,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0456,0.0191,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
cfius_qualcomm_broadcom_block_2018,UHS,,35,regulatory_compliance_cost,,,-0.3,,,,,,-0.0254,-0.0457,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
russia_sanctions_2022,UMBF,,40,financial_treasury,,,-0.3,,,,,,-0.0429,-0.0893,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,UMBF,,40,financial_treasury,,,0.1,,,,,,0.0398,0.0074,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_sanctions_2022,UNM,,40,financial_treasury,,,-0.3,,,,,,-0.0351,0.1301,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,UNM,,40,financial_treasury,,,0.1,,,,,,0.0448,0.2704,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_sanctions_2022,USB,,40,financial_treasury,,,-0.3,,,,,,-0.0364,-0.0813,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
eu_data_privacy_gdpr_2018,UTHR,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0604,0.1723,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
china_tech_crackdown_2021,UTHR,,35,regulatory_compliance_cost,,,-0.3,,,,,,-0.0255,0.1268,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
cfius_qualcomm_broadcom_block_2018,UTHR,,35,regulatory_compliance_cost,,,-0.3,,,,,,-0.052,-0.0519,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
boeing_737max_global_grounding_2019,UTHR,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0492,-0.117,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
japan_korea_trade_dispute_2019,UUUU,,10,procurement_supply_chain,,,-0.3,,,,,,-0.348,-0.4662,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
australia_china_coal_ban_2020,UUUU,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0417,0.1369,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
eu_china_ev_tariff_2024,UUUU,,10,procurement_supply_chain,,,0.1,,,,,,0.0269,-0.0455,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
indonesia_nickel_ban_2020,UUUU,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0838,-0.2199,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
ukraine_grain_crisis_2022,UUUU,,10,procurement_supply_chain,,,0.1,,,,,,0.0676,-0.1182,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
russia_sanctions_2022,V,,40,financial_treasury,,,-0.3,,,,,,-0.0866,-0.0104,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,V,,40,financial_treasury,,,0.1,,,,,,0.0753,0.136,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
eu_china_ev_tariff_2024,VAL,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0651,0.0302,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
china_gallium_germanium_export_controls_2023,VAL,,10,procurement_supply_chain,,,0.1,,,,,,0.1117,0.1608,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
japan_korea_trade_dispute_2019,VALE,,15,procurement_supply_chain,,,0.1,,,,,,0.0322,-0.1862,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
xinjiang_cotton_ban_2021,VALE,,15,procurement_supply_chain,,,0.1,,,,,,0.0413,0.3092,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
ukraine_grain_crisis_2022,VALE,,15,procurement_supply_chain,,,0.1,,,,,,0.0865,-0.041,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
eu_data_privacy_gdpr_2018,VEEV,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0571,0.0313,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
india_bytedance_ban_2020,VEEV,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0641,0.0981,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
boeing_737max_global_grounding_2019,VEEV,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0261,0.1294,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
australia_china_coal_ban_2020,VIST,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0628,0.0502,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
xinjiang_cotton_ban_2021,VIST,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0791,-0.0504,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
china_gallium_germanium_export_controls_2023,VIST,,10,procurement_supply_chain,,,0.1,,,,,,0.0827,0.0443,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
ukraine_grain_crisis_2022,VIST,,10,procurement_supply_chain,,,0.1,,,,,,0.043,-0.0941,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
eu_data_privacy_gdpr_2018,VIV,,50,regulatory_compliance_cost,,,-0.3,,,,,,-0.0288,-0.0412,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
china_tech_crackdown_2021,VIV,,50,regulatory_compliance_cost,,,0.1,,,,,,0.0344,0.0484,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
cfius_qualcomm_broadcom_block_2018,VIV,,50,regulatory_compliance_cost,,,-0.3,,,,,,-0.0348,-0.0736,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
boeing_737max_global_grounding_2019,VIV,,50,regulatory_compliance_cost,,,0.1,,,,,,0.0428,-0.0151,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
japan_korea_trade_dispute_2019,VLO,,10,procurement_supply_chain,,,0.1,,,,,,0.0338,-0.0365,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
australia_china_coal_ban_2020,VLO,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0882,0.325,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
eu_china_ev_tariff_2024,VLO,,10,procurement_supply_chain,,,0.1,,,,,,0.0276,0.0724,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
ukraine_grain_crisis_2022,VLO,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0299,-0.1481,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
russia_sanctions_2022,VLY,,40,financial_treasury,,,-0.3,,,,,,-0.0464,-0.117,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,VLY,,40,financial_treasury,,,0.1,,,,,,0.0357,-0.0147,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
japan_korea_trade_dispute_2019,VMC,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0297,0.0127,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
australia_china_coal_ban_2020,VMC,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0298,-0.0726,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
xinjiang_cotton_ban_2021,VMC,,15,procurement_supply_chain,,,0.1,,,,,,0.0511,0.191,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
xinjiang_cotton_ban_2021,VNOM,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0625,0.188,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
eu_china_ev_tariff_2024,VNOM,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0351,0.1076,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
indonesia_nickel_ban_2020,VNOM,,10,procurement_supply_chain,,,0.1,,,,,,0.0515,-0.0442,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
ukraine_grain_crisis_2022,VNOM,,10,procurement_supply_chain,,,0.1,,,,,,0.029,-0.0891,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
cfius_qualcomm_broadcom_block_2018,VOD,,50,regulatory_compliance_cost,,,-0.3,,,,,,-0.0262,0.0275,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
boeing_737max_global_grounding_2019,VOD,,50,regulatory_compliance_cost,,,0.1,,,,,,0.0461,-0.025,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
russia_sanctions_2022,VOYA,,40,financial_treasury,,,-0.3,,,,,,-0.0798,-0.0283,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,VOYA,,40,financial_treasury,,,0.1,,,,,,0.0401,0.1409,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
eu_data_privacy_gdpr_2018,VRTX,,35,regulatory_compliance_cost,,,-0.3,,,,,,-0.0498,0.1118,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
india_bytedance_ban_2020,VRTX,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0487,-0.0818,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
cfius_qualcomm_broadcom_block_2018,VRTX,,35,regulatory_compliance_cost,,,-0.3,,,,,,-0.0359,-0.1212,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
boeing_737max_global_grounding_2019,VRTX,,35,regulatory_compliance_cost,,,-0.3,,,,,,-0.0306,-0.0595,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
cfius_qualcomm_broadcom_block_2018,VTRS,,35,regulatory_compliance_cost,,,-0.3,,,,,,-0.0463,-0.0591,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
boeing_737max_global_grounding_2019,VTRS,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0451,-0.0288,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
russia_sanctions_2022,WAL,,40,financial_treasury,,,-0.3,,,,,,-0.1005,-0.2049,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,WAL,,40,financial_treasury,,,0.1,,,,,,0.0414,-0.0084,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
india_bytedance_ban_2020,WAT,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0494,0.2096,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
eu_data_privacy_gdpr_2018,WBD,,50,regulatory_compliance_cost,,,-0.3,,,,,,-0.056,0.2713,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
india_bytedance_ban_2020,WBD,,50,regulatory_compliance_cost,,,-0.3,,,,,,-0.041,0.0589,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
cfius_qualcomm_broadcom_block_2018,WBD,,50,regulatory_compliance_cost,,,-0.3,,,,,,-0.0602,-0.0197,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
russia_sanctions_2022,WBS,,40,financial_treasury,,,-0.3,,,,,,-0.0661,-0.1654,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,WBS,,40,financial_treasury,,,0.1,,,,,,0.0974,0.0091,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
australia_china_coal_ban_2020,WES,,10,procurement_supply_chain,,,-0.3,,,,,,-0.055,0.6295,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
xinjiang_cotton_ban_2021,WES,,10,procurement_supply_chain,,,0.1,,,,,,0.0293,0.1721,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
indonesia_nickel_ban_2020,WES,,10,procurement_supply_chain,,,0.1,,,,,,0.0757,-0.1566,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
russia_sanctions_2022,WF,,40,financial_treasury,,,-0.3,,,,,,-0.0618,0.0305,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,WF,,40,financial_treasury,,,0.1,,,,,,0.0915,0.2086,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
us_iran_sanctions_reimpose_2018,WF,,40,financial_treasury,,,-0.3,,,,,,-0.0453,0.0316,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_sanctions_2022,WFC,,40,financial_treasury,,,-0.3,,,,,,-0.0983,-0.0994,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,WFC,,40,financial_treasury,,,0.1,,,,,,0.0786,0.0471,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
us_iran_sanctions_reimpose_2018,WFC,,40,financial_treasury,,,0.1,,,,,,0.0293,0.0243,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
japan_korea_trade_dispute_2019,WFG,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0854,-0.2115,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
xinjiang_cotton_ban_2021,WFG,,15,procurement_supply_chain,,,0.1,,,,,,0.1597,0.3892,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
indonesia_nickel_ban_2020,WFG,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0258,0.102,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
xinjiang_cotton_ban_2021,WFRD,,10,procurement_supply_chain,,,0.1,,,,,,0.1592,0.0237,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
china_gallium_germanium_export_controls_2023,WFRD,,10,procurement_supply_chain,,,0.1,,,,,,0.1112,0.2737,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
xinjiang_cotton_ban_2021,WLK,,15,procurement_supply_chain,,,0.1,,,,,,0.0285,0.1848,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
china_gallium_germanium_export_controls_2023,WLK,,15,procurement_supply_chain,,,0.1,,,,,,0.0286,0.0806,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
indonesia_nickel_ban_2020,WLK,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0342,-0.0757,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
ukraine_grain_crisis_2022,WLK,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0433,-0.2561,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
china_gallium_germanium_export_controls_2023,WMB,,10,procurement_supply_chain,,,0.1,,,,,,0.0254,0.0623,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
india_bytedance_ban_2020,WMG,,50,regulatory_compliance_cost,,,-0.3,,,,,,-0.057,-0.0927,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
australia_china_coal_ban_2020,WPM,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0438,-0.219,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
china_gallium_germanium_export_controls_2023,WPM,,15,procurement_supply_chain,,,-0.3,,,,,,-0.043,-0.0346,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
indonesia_nickel_ban_2020,WPM,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0666,0.0081,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
ukraine_grain_crisis_2022,WPM,,15,procurement_supply_chain,,,0.1,,,,,,0.0558,-0.0542,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
russia_corporate_exit_2022,WRB,,40,financial_treasury,,,0.1,,,,,,0.0647,0.1944,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
eu_data_privacy_gdpr_2018,WST,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0413,0.1013,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
china_tech_crackdown_2021,WST,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0896,0.212,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
india_bytedance_ban_2020,WST,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0486,0.2025,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
russia_sanctions_2022,WTFC,,40,financial_treasury,,,-0.3,,,,,,-0.0645,-0.0994,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,WTFC,,40,financial_treasury,,,0.1,,,,,,0.0343,0.0737,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,WTM,,40,financial_treasury,,,0.1,,,,,,0.0329,0.0419,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,WTW,,40,financial_treasury,,,0.1,,,,,,0.0509,0.1067,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_sanctions_2022,WULF,,40,financial_treasury,,,-0.3,,,,,,-0.4783,-0.3148,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,WULF,,40,financial_treasury,,,0.1,,,,,,0.5048,0.0347,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
us_iran_sanctions_reimpose_2018,WULF,,40,financial_treasury,,,0.1,,,,,,0.0798,0.2324,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
eu_data_privacy_gdpr_2018,XENE,,35,regulatory_compliance_cost,,,0.1,,,,,,0.1273,0.7364,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
china_tech_crackdown_2021,XENE,,35,regulatory_compliance_cost,,,-0.3,,,,,,-0.0393,-0.0333,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
india_bytedance_ban_2020,XENE,,35,regulatory_compliance_cost,,,0.1,,,,,,0.1116,-0.0816,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
boeing_737max_global_grounding_2019,XENE,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0421,0.0334,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
australia_china_coal_ban_2020,XOM,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0349,0.164,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
ukraine_grain_crisis_2022,XOM,,10,procurement_supply_chain,,,0.1,,,,,,0.0323,-0.0311,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
russia_sanctions_2022,XP,,40,financial_treasury,,,-0.3,,,,,,-0.0971,-0.077,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,XP,,40,financial_treasury,,,0.1,,,,,,0.0403,0.005,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
australia_china_coal_ban_2020,YARIY,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0384,0.1165,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
xinjiang_cotton_ban_2021,YARIY,,15,procurement_supply_chain,,,0.1,,,,,,0.0369,0.0647,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
china_gallium_germanium_export_controls_2023,YARIY,,15,procurement_supply_chain,,,0.1,,,,,,0.0498,0.0408,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
indonesia_nickel_ban_2020,YARIY,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0376,-0.0135,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
ukraine_grain_crisis_2022,YARIY,,15,procurement_supply_chain,,,0.1,,,,,,0.0483,-0.0745,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
australia_china_coal_ban_2020,YPF,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0528,0.3193,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
china_gallium_germanium_export_controls_2023,YPF,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0316,-0.0551,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
indonesia_nickel_ban_2020,YPF,,10,procurement_supply_chain,,,-0.3,,,,,,-0.0509,-0.1813,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
cfius_qualcomm_broadcom_block_2018,ZBH,,35,regulatory_compliance_cost,,,-0.3,,,,,,-0.0297,-0.0725,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
boeing_737max_global_grounding_2019,ZBH,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0349,0.0148,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
eu_data_privacy_gdpr_2018,ZG,,50,regulatory_compliance_cost,,,0.1,,,,,,0.0576,0.1002,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
china_tech_crackdown_2021,ZG,,50,regulatory_compliance_cost,,,-0.3,,,,,,-0.04,-0.1333,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
india_bytedance_ban_2020,ZG,,50,regulatory_compliance_cost,,,0.1,,,,,,0.0938,0.3268,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
boeing_737max_global_grounding_2019,ZG,,50,regulatory_compliance_cost,,,-0.3,,,,,,-0.0981,-0.132,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
russia_sanctions_2022,ZION,,40,financial_treasury,,,-0.3,,,,,,-0.0789,-0.1,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
russia_corporate_exit_2022,ZION,,40,financial_treasury,,,0.1,,,,,,0.0466,0.0444,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
us_iran_sanctions_reimpose_2018,ZION,,40,financial_treasury,,,0.1,,,,,,0.0336,0.0081,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.68
india_bytedance_ban_2020,ZTS,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0489,0.1907,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
tiktok_project_texas_2022,A,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0697,0.1668,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
australia_china_wine_tariff_2020,AA,,15,procurement_supply_chain,,,0.1,,,,,,0.1587,0.2246,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
australia_china_lobster_ban_2020,AA,,15,procurement_supply_chain,,,0.1,,,,,,0.1562,0.5604,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
us_tariffs_2025_april,AA,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0305,0.0857,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
china_rare_earth_controls_2023,AA,,15,procurement_supply_chain,,,0.1,,,,,,0.0618,-0.1374,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
tiktok_project_texas_2022,ABBV,,35,regulatory_compliance_cost,,,0.1,,,,,,0.1075,0.0248,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
india_fdi_ban_chinese_apps_2020,ABBV,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0302,-0.0274,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
turkey_lira_crisis_2021,ABNB,,25,revenue_market_access,,,0.1,,,,,,0.0872,-0.0061,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
myanmar_coup_2021,ABNB,,25,revenue_market_access,,,0.1,,,,,,0.1108,0.1085,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
tiktok_project_texas_2022,ABT,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0639,0.0643,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
india_fdi_ban_chinese_apps_2020,ABT,,35,regulatory_compliance_cost,,,0.1,,,,,,0.0388,0.1172,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
turkey_lira_crisis_2021,ACI,,30,revenue_market_access,,,-0.3,,,,,,-0.0422,-0.083,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
tiktok_project_texas_2022,ACLX,,35,regulatory_compliance_cost,,,0.1,,,,,,0.1532,0.3582,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.69
hong_kong_protests_2019,ADM,,30,revenue_market_access,,,0.1,,,,,,0.0293,0.0243,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
myanmar_coup_2021,ADM,,30,revenue_market_access,,,0.1,,,,,,0.0702,0.1526,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
australia_china_wine_tariff_2020,AEM,,15,procurement_supply_chain,,,0.1,,,,,,0.0712,0.0924,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
australia_china_lobster_ban_2020,AEM,,15,procurement_supply_chain,,,-0.3,,,,,,-0.1117,-0.1295,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
us_china_trade_war_2018,AEM,,15,procurement_supply_chain,,,0.1,,,,,,0.0497,0.0664,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
us_tariffs_2025_april,AEM,,15,procurement_supply_chain,,,0.1,,,,,,0.1582,0.0831,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.54
south_africa_loadshedding_2023,AEM,,15,procurement_supply_chain,,,-0.3,,,,,,-0.0435,0.0115,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.57
hong_kong_protests_2019,AEO,,25,revenue_market_access,,,0.1,,,,,,0.0263,0.0135,event_study,medium,weak_supervision_v2_snorkel,0,Snorkel confidence=0.67
